modelo,titulo,año,ubicacion,km_num,precio_usd
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Comfortline,2020,La Plata - Bs.As. G.B.A. Sur,82000.0,15500.0
VW Virtus,Volkswagen Virtus Highline 170tsi At,2026,Capital Federal - Capital Federal,0.0,28028.169014084506
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Capital Federal - Capital Federal,79000.0,14647.887323943662
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Tigre - Bs.As. G.B.A. Norte,194500.0,13400.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Berazategui - Bs.As. G.B.A. Sur,0.0,23591.635915492956
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Capital Federal - Capital Federal,87000.0,15900.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,La Matanza - Bs.As. G.B.A. Oeste,77000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Tigre - Bs.As. G.B.A. Norte,128823.0,13028.169014084508
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2020,Del Viso - Bs.As. G.B.A. Norte,50000.0,15492.957746478873
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Tres De Febrero - Bs.As. G.B.A. Oeste,188000.0,12323.94366197183
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline Aut,2025,Escobar - Bs.As. G.B.A. Norte,0.0,25345.070422535213
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,61740.0,14507.042253521127
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Avellaneda - Bs.As. G.B.A. Sur,84000.0,13732.394366197183
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,35000.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2024,Capital Federal - Capital Federal,22000.0,23943.661971830985
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,94333.0,13000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Capital Federal - Capital Federal,137000.0,12500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Escobar - Bs.As. G.B.A. Norte,211700.0,12669.014084507042
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2025,Tigre - Bs.As. G.B.A. Norte,0.0,23591.549295774646
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2025,Capital Federal - Capital Federal,0.0,28309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Lanús - Bs.As. G.B.A. Sur,87000.0,15492.957746478873
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,Capital Federal - Capital Federal,42000.0,23943.661971830985
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Escobar - Bs.As. G.B.A. Norte,164000.0,18500.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2018,Morón - Bs.As. G.B.A. Oeste,93000.0,13309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Avellaneda - Bs.As. G.B.A. Sur,90262.0,14436.61971830986
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2018,Capital Federal - Capital Federal,150000.0,13900.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2024,Vicente López - Bs.As. G.B.A. Norte,12000.0,24295.774647887323
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2019,Capital Federal - Capital Federal,205000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,114000.0,13380.281690140846
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Monte - Buenos Aires Interior,170000.0,14436.61971830986
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,101000.0,14084.507042253521
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Moreno - Bs.As. G.B.A. Oeste,111000.0,13943.661971830987
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2023,Almirante Brown - Bs.As. G.B.A. Sur,30000.0,25352.11267605634
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Capital Federal - Capital Federal,122000.0,12323.94366197183
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Capital Federal - Capital Federal,110000.0,12323.94366197183
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,42000.0,16900.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,63000.0,15422.535211267606
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,59400.0,15838.028169014084
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,95900.0,15850.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Morón - Bs.As. G.B.A. Oeste,53000.0,16549.295774647886
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,San Miguel - Bs.As. G.B.A. Norte,112000.0,16126.760563380281
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2026,Tigre - Bs.As. G.B.A. Norte,0.0,29011.267605633802
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2026,Capital Federal - Capital Federal,0.0,32887.32394366197
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2025,Pilar - Bs.As. G.B.A. Norte,0.0,26753.521126760563
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,119000.0,11619.718309859154
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Capital Federal - Capital Federal,121000.0,12887.323943661971
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,Berazategui - Bs.As. G.B.A. Sur,30000.0,16830.985915492958
VW Virtus,Volkswagen Virtus 1.6 Msi,2026,Capital Federal - Capital Federal,0.0,22323.943661971833
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,77200.0,13309.859154929578
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2023,Capital Federal - Capital Federal,52000.0,22900.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,60000.0,16267.605633802817
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Tigre - Bs.As. G.B.A. Norte,17000.0,21478.87323943662
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,40000.0,13309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Vicente López - Bs.As. G.B.A. Norte,57000.0,13309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2020,Quilmes - Bs.As. G.B.A. Sur,160000.0,16901.408450704224
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Quilmes - Bs.As. G.B.A. Sur,27000.0,26056.338028169015
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Capital Federal - Capital Federal,135000.0,12676.05633802817
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Ituzaingó - Bs.As. G.B.A. Oeste,15500.0,25190.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2026,Capital Federal - Capital Federal,0.0,26549.295774647886
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2026,Capital Federal - Capital Federal,0.0,25352.11267605634
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Tigre - Bs.As. G.B.A. Norte,147000.0,13802.81690140845
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Moreno - Bs.As. G.B.A. Oeste,110000.0,13943.661971830987
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Morón - Bs.As. G.B.A. Oeste,75000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Castelar - Bs.As. G.B.A. Oeste,114000.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,San Miguel - Bs.As. G.B.A. Norte,1005.0,16901.408450704224
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Esteban Echeverría - Bs.As. G.B.A. Sur,123000.0,12676.05633802817
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Capital Federal - Capital Federal,840.0,21760.563380281692
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,Vicente López - Bs.As. G.B.A. Norte,52000.0,16549.295774647886
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,Capital Federal - Capital Federal,29000.0,22500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2019,Moreno - Bs.As. G.B.A. Oeste,94000.0,15422.535211267606
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,35000.0,16050.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,La Matanza - Bs.As. G.B.A. Oeste,45000.0,22887.323943661973
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,La Matanza - Bs.As. G.B.A. Oeste,210000.0,20422.535211267605
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Tigre - Bs.As. G.B.A. Norte,0.0,22908.450704225354
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2024,Castelar - Bs.As. G.B.A. Oeste,54000.0,17605.6338028169
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,Berazategui - Bs.As. G.B.A. Sur,33000.0,16830.985915492958
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,La Matanza - Bs.As. G.B.A. Oeste,12000.0,22253.521126760563
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,60000.0,14718.30985915493
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2020,Tigre - Bs.As. G.B.A. Norte,120000.0,13300.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,La Matanza - Bs.As. G.B.A. Oeste,77000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,La Matanza - Bs.As. G.B.A. Oeste,85000.0,14084.507042253521
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Highline,2018,San Miguel - Bs.As. G.B.A. Norte,59400.0,15838.028169014084
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Highline,2018,San Miguel - Bs.As. G.B.A. Norte,59400.0,15838.028169014084
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Quilmes - Bs.As. G.B.A. Sur,90000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Capital Federal - Capital Federal,220000.0,11830.985915492958
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,San Fernando - Bs.As. G.B.A. Norte,31000.0,16197.18309859155
VW Virtus,Volkswagen Virtus 1.6 Msi,2024,Castelar - Bs.As. G.B.A. Oeste,53812.0,18309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Avellaneda - Bs.As. G.B.A. Sur,65000.0,14718.30985915493
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,San Isidro - Bs.As. G.B.A. Norte,70000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,La Plata - Bs.As. G.B.A. Sur,95000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,La Plata - Bs.As. G.B.A. Sur,110000.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2025,Moreno - Bs.As. G.B.A. Oeste,10000.0,25352.11267605634
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Almirante Brown - Bs.As. G.B.A. Sur,170000.0,12676.05633802817
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2021,Capital Federal - Capital Federal,103000.0,15492.957746478873
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Pilar - Bs.As. G.B.A. Norte,164380.0,16760.563380281692
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2022,La Matanza - Bs.As. G.B.A. Oeste,85000.0,16901.408450704224
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At L18,2020,La Plata - Buenos Aires Interior,105463.0,13197.18309859155
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2019,Capital Federal - Capital Federal,158000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Tigre - Bs.As. G.B.A. Norte,0.0,24084.50704225352
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2022,Bahía Blanca - Buenos Aires Interior,60000.0,19000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2020,Lomas De Zamora - Bs.As. G.B.A. Sur,150000.0,14500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Capital Federal - Capital Federal,98500.0,14500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,40000.0,13500.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,Pilar - Bs.As. G.B.A. Norte,85300.0,23000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Capital Federal - Capital Federal,72000.0,16000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Ituzaingó - Bs.As. G.B.A. Oeste,122000.0,17990.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Avellaneda - Bs.As. G.B.A. Sur,40000.0,17605.6338028169
VW Virtus,Volkswagen Virtus Highline,2018,Vicente López - Bs.As. G.B.A. Norte,64953.0,16197.18309859155
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Berazategui - Bs.As. G.B.A. Sur,94600.0,15492.957746478873
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Capital Federal - Capital Federal,90000.0,12500.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,General San Martín - Bs.As. G.B.A. Norte,81000.0,21056.338028169015
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Quilmes - Bs.As. G.B.A. Sur,99000.0,13500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,General Las Heras - Buenos Aires Interior,80000.0,14084.507042253521
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2021,Lomas De Zamora - Bs.As. G.B.A. Sur,100000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Almirante Brown - Bs.As. G.B.A. Sur,98700.0,13732.394366197183
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Hurlingham - Bs.As. G.B.A. Oeste,104000.0,13732.394366197183
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Lanús - Bs.As. G.B.A. Sur,60000.0,15800.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2019,Capital Federal - Capital Federal,48000.0,16549.295774647886
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Avellaneda - Bs.As. G.B.A. Sur,40000.0,17605.6338028169
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,La Matanza - Bs.As. G.B.A. Oeste,103000.0,12676.05633802817
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2020,Almirante Brown - Bs.As. G.B.A. Sur,92000.0,15500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Capital Federal - Capital Federal,81000.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2023,Merlo - Bs.As. G.B.A. Oeste,53000.0,18309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Capital Federal - Capital Federal,84000.0,14000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2020,Del Viso - Bs.As. G.B.A. Norte,50000.0,15492.957746478873
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2025,Lanús - Bs.As. G.B.A. Sur,11800.0,25400.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,La Plata - Bs.As. G.B.A. Sur,56000.0,19718.309859154928
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,San Isidro - Bs.As. G.B.A. Norte,9000.0,22500.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,La Matanza - Bs.As. G.B.A. Oeste,15500.0,22000.0
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Avellaneda - Bs.As. G.B.A. Sur,35000.0,22535.211267605635
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,San Isidro - Bs.As. G.B.A. Norte,50000.0,16126.760563380281
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2025,9 De Julio - Buenos Aires Interior,0.0,25352.11267605634
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Villa Carlos Paz - Córdoba,100000.0,14718.30985915493
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2022,Córdoba - Córdoba,70000.0,24436.61971830986
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Chascomús - Buenos Aires Interior,67000.0,16500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Mar Del Plata - Bs.As. Costa Atlántica,97000.0,14500.0
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,Santa Clara Del Mar - Bs.As. Costa Atlántica,94700.0,20500.0
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2019,Rosario - Santa Fe,59223.0,13309.859154929578
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2025,Rawson - Chubut,0.0,29507.042253521126
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline L18,2020,Córdoba - Córdoba,142500.0,14964.788028169014
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2023,Córdoba - Córdoba,0.0,32144.894366197183
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2025,Godoy Cruz - Mendoza,17500.0,33098.59154929577
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Olavarría - Buenos Aires Interior,94361.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Mar De Ajo - Bs.As. Costa Atlántica,189000.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.6 Msi,2025,Tandil - Buenos Aires Interior,1000.0,25281.690140845072
VW Virtus,Volkswagen Virtus 1.6 Comfortline Msi At 110cv,2020,Villa María - Córdoba,98000.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2025,Corrientes - Corrientes,0.0,23936.61971830986
VW Virtus,Volkswagen Virtus Virtus 1.6 Msi Trendline,2020,Olavarría - Buenos Aires Interior,99000.0,16197.18309859155
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Roque Saenz Peña - Chaco,84000.0,15140.845070422536
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Junín - Buenos Aires Interior,120000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Río Cuarto - Córdoba,92000.0,15140.845070422536
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2021,Rosario - Santa Fe,60000.0,17605.6338028169
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Mar Del Plata - Bs.As. Costa Atlántica,0.0,24577.464788732395
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Tandil - Buenos Aires Interior,0.0,24577.464788732395
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Balcarce - Buenos Aires Interior,0.0,24577.464788732395
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2026,Mar Del Plata - Bs.As. Costa Atlántica,0.0,24577.464788732395
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2022,San Luis - San Luis,109000.0,19014.084507042255
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2025,Biedma - Chubut,5000.0,33000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2022,Villarino - Buenos Aires Interior,60000.0,19000.0
VW Virtus,Volkswagen Virtus 1.0 Tsi Trendline,2026,Santa Rosa - La Pampa,0.0,28098.591549295776
VW Virtus,Volkswagen Virtus 1.6 Msi Highline,2018,Córdoba - Córdoba,116000.0,15070.422535211268
VW Virtus,Volkswagen Virtus Comfortline 1.6 Msi 110cv,2019,Trenque Lauquen - Buenos Aires Interior,86182.0,13732.394366197183
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2020,Oberá - Misiones,1162.0,20422.535211267605
VW Virtus,Volkswagen Virtus 1.6 Msi,2026,Córdoba - Córdoba,0.0,24577.464788732395
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2024,San Francisco - Córdoba,7000.0,26408.450704225354
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2022,Villarino - Buenos Aires Interior,59000.0,19000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2018,Paraná - Entre Ríos,103012.0,13028.169014084508
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,Pergamino - Buenos Aires Interior,160830.0,15000.0
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Tandil - Buenos Aires Interior,95700.0,16760.563380281692
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2025,Tandil - Buenos Aires Interior,1000.0,28098.591549295776
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2025,Necochea - Bs.As. Costa Atlántica,1000.0,28098.591549295776
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Bahía Blanca - Buenos Aires Interior,90000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline,2018,Rosario - Santa Fe,122000.0,12605.633802816901
VW Virtus,Volkswagen Virtus 1.6 Msi Trendline At,2018,Maipú - Mendoza,115586.0,14014.084507042253
VW Virtus,Volkswagen Virtus 1.4 Tsi Exclusive,2025,Biedma - Chubut,4800.0,31690.140845070422
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2024,Biedma - Chubut,8900.0,26056.338028169015
VW Virtus,Volkswagen Virtus Gts 1.4t At,2021,Córdoba - Córdoba,45100.0,23098.591549295776
VW Virtus,Volkswagen Virtus 1.4 Tsi Gts,2021,Córdoba - Córdoba,92800.0,20915.49295774648
VW Virtus,Volkswagen Virtus 1.6 Comfortline At,2021,Paso De Los Libres - Corrientes,81240.0,15422.535211267606
VW Virtus,Volkswagen Virtus 1.0 170 Tsi Highline At6,2023,Córdoba - Córdoba,45000.0,24084.50704225352
VW Virtus,Volkswagen Virtus 1.6 Msi Highline At,2018,Federación - Entre Ríos,143000.0,14788.732394366198
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2023,Oberá - Misiones,49560.0,24647.88732394366
VW Virtus,Volkswagen Virtus 1.0 Tsi Highline,2023,Mendoza - Mendoza,39766.0,25000.0
VW Virtus,Volkswagen Virtus 1.6 Comfortline,2019,San Nicolás - Buenos Aires Interior,88000.0,15845.070422535211
VW Virtus,Volkswagen Virtus 1.6 Msi Comfortline,2025,Las Flores - Buenos Aires Interior,11000.0,26408.450704225354
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2014,Florencio Varela - Bs.As. G.B.A. Sur,142000.0,9154.929577464789
VW Voyage,Volkswagen Voyage 1.6 Trendline 101cv,2017,Capital Federal - Capital Federal,210000.0,9295.774647887323
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv,2010,Capital Federal - Capital Federal,152000.0,6000.0
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2016,San Isidro - Bs.As. G.B.A. Norte,82000.0,10563.38028169014
VW Voyage,Volkswagen Voyage 1.6 Conceptline,2010,Capital Federal - Capital Federal,280000.0,6338.028169014085
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv Abcp Abs,2013,General San Martín - Bs.As. G.B.A. Norte,120000.0,7200.0
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2015,Capital Federal - Capital Federal,121000.0,9507.042253521127
VW Voyage,Volkswagen Voyage 1.6 Highline 101cv,2011,General San Martín - Bs.As. G.B.A. Norte,100000.0,8500.0
VW Voyage,Volkswagen Voyage 1.6 Advance,2009,Capital Federal - Capital Federal,219000.0,6021.12676056338
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 2 101cv,2015,Capital Federal - Capital Federal,276000.0,6830.985915492958
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv,2012,Capital Federal - Capital Federal,11000.0,10400.0
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2019,Capital Federal - Capital Federal,156000.0,10211.267605633802
VW Voyage,Volkswagen Voyage 1.6 Highline 101cv,2018,La Plata - Bs.As. G.B.A. Sur,230000.0,9859.154929577464
VW Voyage,Volkswagen Voyage 1.6 Trendline 101cv,2014,San Isidro - Bs.As. G.B.A. Norte,95000.0,8190.0
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2017,Capital Federal - Capital Federal,116000.0,6514.084507042254
VW Voyage,Volkswagen Voyage 1.6 I Motion. Sedan 4 Puertas,2011,Almirante Brown - Bs.As. G.B.A. Sur,110000.0,7746.478873239436
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2013,Moreno - Bs.As. G.B.A. Oeste,191000.0,7253.521126760564
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2017,Castelar - Bs.As. G.B.A. Oeste,81215.0,11119.718309859154
VW Voyage,Volkswagen Voyage 1.6 Msi,2017,Moreno - Bs.As. G.B.A. Oeste,260000.0,7394.366197183099
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2017,Capital Federal - Capital Federal,181000.0,8450.704225352112
VW Voyage,Volkswagen Voyage 1.6 101cv,2012,San Isidro - Bs.As. G.B.A. Norte,175000.0,6407.7464788732395
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2011,Capital Federal - Capital Federal,175000.0,6338.028169014085
VW Voyage,Volkswagen Voyage 1.6 Trenline 101cv,2019,Capital Federal - Capital Federal,70000.0,11619.718309859154
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2010,Moreno - Bs.As. G.B.A. Oeste,149019.0,7400.0
VW Voyage,Volkswagen Voyage 1.6 Trendline 101cv,2017,Capital Federal - Capital Federal,86600.0,10800.0
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv,2009,General San Martín - Bs.As. G.B.A. Norte,140000.0,6700.0
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv,2011,Ezeiza - Bs.As. G.B.A. Sur,226000.0,5985.915492957746
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv,2011,Berazategui - Bs.As. G.B.A. Sur,80000.0,8900.0
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv C/gnc,2011,Capital Federal - Capital Federal,135000.0,6338.028169014085
VW Voyage,Volkswagen Voyage 1.6 Serie 101cv,2012,Capital Federal - Capital Federal,193925.0,6338.028169014085
VW Voyage,Volkswagen Voyage 1.6 Comfortline 101cv,2012,Avellaneda - Bs.As. G.B.A. Sur,127000.0,7394.366197183099
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2011,San Miguel - Bs.As. G.B.A. Norte,278000.0,5774.647887323944
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2011,La Matanza - Bs.As. G.B.A. Oeste,240000.0,5633.802816901409
VW Voyage,Volkswagen Voyage 1.6 Comfortline Plus 101cv,2011,La Matanza - Bs.As. G.B.A. Oeste,240000.0,5633.802816901409
